ID,SiteID,Toponym,Type,Period,subOcc,StartDate,EndDate,duration,Longitude,Latitude,Long_Cord,Lat_Cord,Notes,LocQual,Sources,surveyLink
CY1300,LC 206,Phlamoudhi Sapilou,settlement,Hel_I,1,-312,-200,112,577616.7818,3915798.143,33.85456478,35.38250692, ,B,Catling 1962; Hadjisavvas 1991, ;  
CY1300,LC 206,Phlamoudhi Sapilou,settlement,Hel_II,1,-200,-58,142,577616.7818,3915798.143,33.85456478,35.38250692, ,B,Catling 1962; Hadjisavvas 1991, ;  
CY1301,F 18,Phlamoudhi Sapilou,settlement,LAN,0,-6800,-5500,1300,577002.9612,3915929.984,33.84781968,35.3837432, ,B,Stanley Price 1979, ;  
CY1301,F 18,Phlamoudhi Sapilou,settlement,CN,0,-5500,-3900,1600,577002.9612,3915929.984,33.84781968,35.3837432, ,B,Stanley Price 1979, ;  
CY1301,F 18,Phlamoudhi Sapilou,settlement,Ech,0,-3900,-3400,500,577002.9612,3915929.984,33.84781968,35.3837432, ,B,Stanley Price 1979, ;  
CY1301,F 18,Phlamoudhi Sapilou,settlement,MCh,0,-3400,-2750,650,577002.9612,3915929.984,33.84781968,35.3837432, ,B,Stanley Price 1979, ;  
CY1301,F 18,Phlamoudhi Sapilou,settlement,LCh,0,-2750,-2500,250,577002.9612,3915929.984,33.84781968,35.3837432, ,B,Stanley Price 1979, ;  
CY1302,F 19,Phlamoudhi Teratsous,settlement,LAN,0,-6800,-5500,1300,572958.1229,3917923.648,33.8034674,35.40202229, ,B,Stanley Price 1979, ;  
CY1302,F 19,Phlamoudhi Teratsous,settlement,CN,0,-5500,-3900,1600,572958.1229,3917923.648,33.8034674,35.40202229, ,B,Stanley Price 1979, ;  
CY1302,F 19,Phlamoudhi Teratsous,settlement,Ech,0,-3900,-3400,500,572958.1229,3917923.648,33.8034674,35.40202229, ,B,Stanley Price 1979, ;  
CY1302,F 19,Phlamoudhi Teratsous,settlement,MCh,0,-3400,-2750,650,572958.1229,3917923.648,33.8034674,35.40202229, ,B,Stanley Price 1979, ;  
CY1302,F 19,Phlamoudhi Teratsous,settlement,LCh,0,-2750,-2500,250,572958.1229,3917923.648,33.8034674,35.40202229, ,B,Stanley Price 1979, ;  
CY1303, ,Phlamoudhi Vounari,settlement,MC_III,0,-1750,-1650,100,577728.0,3917808.0,33.85598063,35.40061882, ,E,Tomazou et al. 1998, ;  
CY1303, ,Phlamoudhi Vounari,settlement,LC_I,0,-1650,-1550,100,577728.0,3917808.0,33.85598063,35.40061882, ,E,Tomazou et al. 1998, ;  
CY1303, ,Phlamoudhi Vounari,settlement,LC_IIA,0,-1550,-1450,100,577728.0,3917808.0,33.85598063,35.40061882, ,E,Tomazou et al. 1998, ;  
CY1303, ,Phlamoudhi Vounari,settlement,LC_IIB,0,-1450,-1300,150,577728.0,3917808.0,33.85598063,35.40061882, ,E,Tomazou et al. 1998, ;  
CY1303, ,Phlamoudhi Vounari,settlement,LC_IIC,0,-1300,-1200,100,577728.0,3917808.0,33.85598063,35.40061882, ,E,Tomazou et al. 1998, ;  
CY1303, ,Phlamoudhi Vounari,settlement,LC_IIIA,0,-1200,-1100,100,577728.0,3917808.0,33.85598063,35.40061882, ,E,Tomazou et al. 1998, ;  
CY1304,TS11,Phlasou Dodekaskala,settlement,E_Rom_I,0,-58,50,108,490612.522,3880079.813,32.89704593,35.06340945, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1304,TS11,Phlasou Dodekaskala,settlement,E_Rom_II,0,50,250,200,490612.522,3880079.813,32.89704593,35.06340945, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1304,TS11,Phlasou Dodekaskala,settlement,L_Rom,0,250,400,150,490612.522,3880079.813,32.89704593,35.06340945, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1304,TS11,Phlasou Dodekaskala,settlement,Frank,1,1191,1489,298,490612.522,3880079.813,32.89704593,35.06340945, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1304,TS11,Phlasou Dodekaskala,settlement,Ven,1,1489,1571,82,490612.522,3880079.813,32.89704593,35.06340945, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1304,TS11,Phlasou Dodekaskala,settlement,Ott,1,1571,1878,307,490612.522,3880079.813,32.89704593,35.06340945, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1304,TS11,Phlasou Dodekaskala,settlement,Mod,1,1878,2000,122,490612.522,3880079.813,32.89704593,35.06340945, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1305,TS04,Phlasou Koutroullis,settlement,LCh,0,-2750,-2500,250,489896.7205,3880725.238,32.88918776,35.06922254, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1305,TS04,Phlasou Koutroullis,settlement,EC_I,1,-2350,-2200,150,489896.7205,3880725.238,32.88918776,35.06922254, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1305,TS04,Phlasou Koutroullis,settlement,EC_II,1,-2200,-2100,100,489896.7205,3880725.238,32.88918776,35.06922254, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1305,TS04,Phlasou Koutroullis,settlement,EC_III,1,-2100,-2000,100,489896.7205,3880725.238,32.88918776,35.06922254, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1305,TS04,Phlasou Koutroullis,settlement,MC_I,1,-2000,-1850,150,489896.7205,3880725.238,32.88918776,35.06922254, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1305,TS04,Phlasou Koutroullis,settlement,MC_II,1,-1850,-1750,100,489896.7205,3880725.238,32.88918776,35.06922254, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1305,TS04,Phlasou Koutroullis,settlement,MC_III,1,-1750,-1650,100,489896.7205,3880725.238,32.88918776,35.06922254, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1305,TS04,Phlasou Koutroullis,settlement,LC_I,1,-1650,-1550,100,489896.7205,3880725.238,32.88918776,35.06922254, ,A,Given et al. 2013; Given et al. 2007, ;  
CY1306,PHP,PHP,settlement,CN,0,-5500,-3900,1600,457115.9296,3867177.504,32.53035512,34.94619957, ,C,Bolger et al. 2004, ;  
CY1306,PHP,PHP,settlement,Ech,0,-3900,-3400,500,457115.9296,3867177.504,32.53035512,34.94619957, ,C,Bolger et al. 2004, ;  
CY1306,PHP,PHP,settlement,MCh,0,-3400,-2750,650,457115.9296,3867177.504,32.53035512,34.94619957, ,C,Bolger et al. 2004, ;  
CY1306,PHP,PHP,settlement,LCh,0,-2750,-2500,250,457115.9296,3867177.504,32.53035512,34.94619957, ,C,Bolger et al. 2004, ;  
CY1307,F 20,Phrenaros Vounistiri,settlement,LAN,0,-6800,-5500,1300,583291.2709,3880296.828,33.91344044,35.06197059, ,B,Stanley Price 1979, ;  
CY1307,F 20,Phrenaros Vounistiri,settlement,CN,0,-5500,-3900,1600,583291.2709,3880296.828,33.91344044,35.06197059, ,B,Stanley Price 1979, ;  
CY1307,F 20,Phrenaros Vounistiri,settlement,Ech,0,-3900,-3400,500,583291.2709,3880296.828,33.91344044,35.06197059, ,B,Stanley Price 1979, ;  
CY1307,F 20,Phrenaros Vounistiri,settlement,MCh,0,-3400,-2750,650,583291.2709,3880296.828,33.91344044,35.06197059, ,B,Stanley Price 1979, ;  
CY1307,F 20,Phrenaros Vounistiri,settlement,LCh,0,-2750,-2500,250,583291.2709,3880296.828,33.91344044,35.06197059, ,B,Stanley Price 1979, ;  
CY1308,EC 125,Pileri Ak Punar,settlement,EC_I,0,-2350,-2200,150,520197.1573,3904812.465,33.22211083,35.28626802, ,B,Catling 1962, ;  
CY1308,EC 125,Pileri Ak Punar,settlement,EC_II,0,-2200,-2100,100,520197.1573,3904812.465,33.22211083,35.28626802, ,B,Catling 1962, ;  
CY1308,EC 125,Pileri Ak Punar,settlement,EC_III,0,-2100,-2000,100,520197.1573,3904812.465,33.22211083,35.28626802, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,MC_I,0,-2000,-1850,150,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,MC_II,0,-1850,-1750,100,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,MC_III,0,-1750,-1650,100,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,LC_I,0,-1650,-1550,100,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,LC_IIA,0,-1550,-1450,100,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,LC_IIB,0,-1450,-1300,150,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,LC_IIC,0,-1300,-1200,100,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,LC_IIIA,0,-1200,-1100,100,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1309,MC 139,Pileri Inionu,settlement,LC_IIIB,0,-1100,-1050,50,519156.3989,3904803.133,33.21066533,35.28620435, ,B,Catling 1962, ;  
CY1310,EC 124,Pileri Kafkalla,cemetery,EC_I,0,-2350,-2200,150,520549.4033,3904424.276,33.22597478,35.28276057, ,B,Catling 1962, ;  
CY1310,EC 124,Pileri Kafkalla,cemetery,EC_II,0,-2200,-2100,100,520549.4033,3904424.276,33.22597478,35.28276057, ,B,Catling 1962, ;  
CY1310,EC 124,Pileri Kafkalla,cemetery,EC_III,0,-2100,-2000,100,520549.4033,3904424.276,33.22597478,35.28276057, ,B,Catling 1962, ;  
CY1311,K 71,Pileri Profitis Elias Pyrgos,settlement,LAN,0,-6800,-5500,1300,521005.5411,3907261.099,33.23106342,35.30833052, ,B,Stanley Price 1979, ;  
CY1311,K 71,Pileri Profitis Elias Pyrgos,settlement,CN,0,-5500,-3900,1600,521005.5411,3907261.099,33.23106342,35.30833052, ,B,Stanley Price 1979, ;  
CY1311,K 71,Pileri Profitis Elias Pyrgos,settlement,Ech,0,-3900,-3400,500,521005.5411,3907261.099,33.23106342,35.30833052, ,B,Stanley Price 1979, ;  
CY1311,K 71,Pileri Profitis Elias Pyrgos,settlement,MCh,0,-3400,-2750,650,521005.5411,3907261.099,33.23106342,35.30833052, ,B,Stanley Price 1979, ;  
CY1311,K 71,Pileri Profitis Elias Pyrgos,settlement,LCh,0,-2750,-2500,250,521005.5411,3907261.099,33.23106342,35.30833052, ,B,Stanley Price 1979, ;  
CY1312,EC 128,Pileri Touroushlu Sou,settlement,EC_I,0,-2350,-2200,150,518507.8143,3906573.695,33.20357277,35.30218162, ,B,Catling 1962, ;  
CY1312,EC 128,Pileri Touroushlu Sou,settlement,EC_II,0,-2200,-2100,100,518507.8143,3906573.695,33.20357277,35.30218162, ,B,Catling 1962, ;  
CY1312,EC 128,Pileri Touroushlu Sou,settlement,EC_III,0,-2100,-2000,100,518507.8143,3906573.695,33.20357277,35.30218162, ,B,Catling 1962, ;  
CY1313,Lm 27,Pissouri,settlement,LAN,0,-6800,-5500,1300,471975.4556,3835949.318,32.69412872,34.6651164, ,B,Stanley Price 1979, ;  
CY1313,Lm 27,Pissouri,settlement,CN,0,-5500,-3900,1600,471975.4556,3835949.318,32.69412872,34.6651164, ,B,Stanley Price 1979, ;  
CY1313,Lm 27,Pissouri,settlement,Ech,0,-3900,-3400,500,471975.4556,3835949.318,32.69412872,34.6651164, ,B,Stanley Price 1979, ;  
CY1313,Lm 27,Pissouri,settlement,MCh,0,-3400,-2750,650,471975.4556,3835949.318,32.69412872,34.6651164, ,B,Stanley Price 1979, ;  
CY1313,Lm 27,Pissouri,settlement,LCh,0,-2750,-2500,250,471975.4556,3835949.318,32.69412872,34.6651164, ,B,Stanley Price 1979, ;  
CY1314,PK,PK,settlement,CN,0,-5500,-3900,1600,455658.4076,3869014.589,32.51429586,34.96270215, ,C,Bolger et al. 2004, ;  
CY1314,PK,PK,settlement,Ech,0,-3900,-3400,500,455658.4076,3869014.589,32.51429586,34.96270215, ,C,Bolger et al. 2004, ;  
CY1314,PK,PK,settlement,MCh,0,-3400,-2750,650,455658.4076,3869014.589,32.51429586,34.96270215, ,C,Bolger et al. 2004, ;  
CY1314,PK,PK,settlement,LCh,0,-2750,-2500,250,455658.4076,3869014.589,32.51429586,34.96270215, ,C,Bolger et al. 2004, ;  
CY1315,PKA,PKA,settlement,CN,0,-5500,-3900,1600,441471.9712,3858554.772,32.35964249,34.86766512, ,C,Bolger et al. 2004, ;  
CY1315,PKA,PKA,settlement,Ech,0,-3900,-3400,500,441471.9712,3858554.772,32.35964249,34.86766512, ,C,Bolger et al. 2004, ;  
CY1315,PKA,PKA,settlement,MCh,0,-3400,-2750,650,441471.9712,3858554.772,32.35964249,34.86766512, ,C,Bolger et al. 2004, ;  
CY1315,PKA,PKA,settlement,LCh,0,-2750,-2500,250,441471.9712,3858554.772,32.35964249,34.86766512, ,C,Bolger et al. 2004, ;  
CY1316,PKK,PKK,settlement,CN,0,-5500,-3900,1600,448085.3202,3877543.332,32.43081364,35.03924572, ,C,Bolger et al. 2004, ;  
CY1316,PKK,PKK,settlement,Ech,0,-3900,-3400,500,448085.3202,3877543.332,32.43081364,35.03924572, ,C,Bolger et al. 2004, ;  
CY1316,PKK,PKK,settlement,MCh,0,-3400,-2750,650,448085.3202,3877543.332,32.43081364,35.03924572, ,C,Bolger et al. 2004, ;  
CY1316,PKK,PKK,settlement,LCh,0,-2750,-2500,250,448085.3202,3877543.332,32.43081364,35.03924572, ,C,Bolger et al. 2004, ;  
CY1317,PKKA,PKKA,settlement,CN,0,-5500,-3900,1600,471352.9744,3848730.224,32.68690059,34.78035378, ,C,Bolger et al. 2004, ;  
CY1317,PKKA,PKKA,settlement,Ech,0,-3900,-3400,500,471352.9744,3848730.224,32.68690059,34.78035378, ,C,Bolger et al. 2004, ;  
CY1317,PKKA,PKKA,settlement,MCh,0,-3400,-2750,650,471352.9744,3848730.224,32.68690059,34.78035378, ,C,Bolger et al. 2004, ;  
CY1317,PKKA,PKKA,settlement,LCh,0,-2750,-2500,250,471352.9744,3848730.224,32.68690059,34.78035378, ,C,Bolger et al. 2004, ;  
CY1318,PKO,PKO,settlement,CN,0,-5500,-3900,1600,443628.5793,3857332.694,32.38331905,34.85676746, ,C,Bolger et al. 2004, ;  
CY1318,PKO,PKO,settlement,Ech,0,-3900,-3400,500,443628.5793,3857332.694,32.38331905,34.85676746, ,C,Bolger et al. 2004, ;  
CY1318,PKO,PKO,settlement,MCh,0,-3400,-2750,650,443628.5793,3857332.694,32.38331905,34.85676746, ,C,Bolger et al. 2004, ;  
CY1318,PKO,PKO,settlement,LCh,0,-2750,-2500,250,443628.5793,3857332.694,32.38331905,34.85676746, ,C,Bolger et al. 2004, ;  
CY1319,PKT,PKT,settlement,CN,0,-5500,-3900,1600,442479.9794,3871124.96,32.36980455,34.98106818, ,C,Bolger et al. 2004, ;  
CY1319,PKT,PKT,settlement,Ech,0,-3900,-3400,500,442479.9794,3871124.96,32.36980455,34.98106818, ,C,Bolger et al. 2004, ;  
CY1319,PKT,PKT,settlement,MCh,0,-3400,-2750,650,442479.9794,3871124.96,32.36980455,34.98106818, ,C,Bolger et al. 2004, ;  
CY1319,PKT,PKT,settlement,LCh,0,-2750,-2500,250,442479.9794,3871124.96,32.36980455,34.98106818, ,C,Bolger et al. 2004, ;  
CY1320,PL,PL,settlement,CN,0,-5500,-3900,1600,452551.8951,3876488.99,32.479843,35.02995853, ,C,Bolger et al. 2004, ;  
CY1320,PL,PL,settlement,Ech,0,-3900,-3400,500,452551.8951,3876488.99,32.479843,35.02995853, ,C,Bolger et al. 2004, ;  
CY1320,PL,PL,settlement,MCh,0,-3400,-2750,650,452551.8951,3876488.99,32.479843,35.02995853, ,C,Bolger et al. 2004, ;  
CY1320,PL,PL,settlement,LCh,0,-2750,-2500,250,452551.8951,3876488.99,32.479843,35.02995853, ,C,Bolger et al. 2004, ;  
CY1321, ,Platani Agia Eirini,settlement,Byz_I,0,750,965,215,570751.1604,3911981.392,33.77864993,35.34860585, ,C,Hadjisavvas 1991, ;  
CY1321, ,Platani Agia Eirini,settlement,Byz_II,0,965,1191,226,570751.1604,3911981.392,33.77864993,35.34860585, ,C,Hadjisavvas 1991, ;  
CY1322, ,Platani Agios Georgios,settlement,eMed,0,400,750,350,570966.8212,3908566.763,33.78072704,35.31780388, ,C,Hadjisavvas 1991, ;  
CY1322, ,Platani Agios Georgios,settlement,Byz_I,0,750,965,215,570966.8212,3908566.763,33.78072704,35.31780388, ,C,Hadjisavvas 1991, ;  
CY1322, ,Platani Agios Georgios,settlement,Byz_II,0,965,1191,226,570966.8212,3908566.763,33.78072704,35.31780388, ,C,Hadjisavvas 1991, ;  
CY1322, ,Platani Agios Georgios,settlement,Frank,0,1191,1489,298,570966.8212,3908566.763,33.78072704,35.31780388, ,C,Hadjisavvas 1991, ;  
CY1323, ,Platani Chatoupas,settlement,Byz_I,0,750,965,215,570656.5093,3909827.181,33.77742227,35.32918996, ,C,Hadjisavvas 1991, ;  
CY1324, ,Platani Karakagias,settlement,eMed,0,400,750,350,570445.6409,3910584.39,33.77516749,35.33603195, ,C,Hadjisavvas 1991, ;  
CY1324, ,Platani Karakagias,settlement,Byz_I,0,750,965,215,570445.6409,3910584.39,33.77516749,35.33603195, ,C,Hadjisavvas 1991, ;  
CY1324, ,Platani Karakagias,settlement,Byz_II,0,965,1191,226,570445.6409,3910584.39,33.77516749,35.33603195, ,C,Hadjisavvas 1991, ;  
CY1324, ,Platani Karakagias,settlement,Frank,0,1191,1489,298,570445.6409,3910584.39,33.77516749,35.33603195, ,C,Hadjisavvas 1991, ;  
CY1325, ,Platani Rantousia,settlement,CG_I,0,-1050,-950,100,570196.4329,3908696.159,33.77226355,35.31902496, ,C,Hadjisavvas 1991, ;  
CY1325, ,Platani Rantousia,settlement,CG_II,0,-950,-900,50,570196.4329,3908696.159,33.77226355,35.31902496, ,C,Hadjisavvas 1991, ;  
CY1325, ,Platani Rantousia,settlement,CG_III,0,-900,-750,150,570196.4329,3908696.159,33.77226355,35.31902496, ,C,Hadjisavvas 1991, ;  
CY1325, ,Platani Rantousia,settlement,CA_I,0,-750,-600,150,570196.4329,3908696.159,33.77226355,35.31902496, ,C,Hadjisavvas 1991, ;  
CY1325, ,Platani Rantousia,settlement,CA_II,0,-600,-475,125,570196.4329,3908696.159,33.77226355,35.31902496, ,C,Hadjisavvas 1991, ;  
CY1326,Lm 28,Plataniskia Kazulyiali-Kokkinos,settlement,LAN,0,-6800,-5500,1300,473010.6275,3840981.404,32.70526609,34.71052249, ,B,Stanley Price 1979, ;  
CY1326,Lm 28,Plataniskia Kazulyiali-Kokkinos,settlement,CN,0,-5500,-3900,1600,473010.6275,3840981.404,32.70526609,34.71052249, ,B,Stanley Price 1979, ;  
CY1326,Lm 28,Plataniskia Kazulyiali-Kokkinos,settlement,Ech,0,-3900,-3400,500,473010.6275,3840981.404,32.70526609,34.71052249, ,B,Stanley Price 1979, ;  
CY1326,Lm 28,Plataniskia Kazulyiali-Kokkinos,settlement,MCh,0,-3400,-2750,650,473010.6275,3840981.404,32.70526609,34.71052249, ,B,Stanley Price 1979, ;  
CY1326,Lm 28,Plataniskia Kazulyiali-Kokkinos,settlement,LCh,0,-2750,-2500,250,473010.6275,3840981.404,32.70526609,34.71052249, ,B,Stanley Price 1979, ;  
CY1327,Lm 30,Plataniskia Petroro,settlement,LAN,0,-6800,-5500,1300,473211.9109,3841283.329,32.70745456,34.71325047, ,B,Stanley Price 1979, ;  
CY1327,Lm 30,Plataniskia Petroro,settlement,CN,0,-5500,-3900,1600,473211.9109,3841283.329,32.70745456,34.71325047, ,B,Stanley Price 1979, ;  
CY1327,Lm 30,Plataniskia Petroro,settlement,Ech,0,-3900,-3400,500,473211.9109,3841283.329,32.70745456,34.71325047, ,B,Stanley Price 1979, ;  
CY1327,Lm 30,Plataniskia Petroro,settlement,MCh,0,-3400,-2750,650,473211.9109,3841283.329,32.70745456,34.71325047, ,B,Stanley Price 1979, ;  
CY1327,Lm 30,Plataniskia Petroro,settlement,LCh,0,-2750,-2500,250,473211.9109,3841283.329,32.70745456,34.71325047, ,B,Stanley Price 1979, ;  
CY1328,PLK,PLK,settlement,CN,0,-5500,-3900,1600,471520.7106,3849784.566,32.68869813,34.78986614, ,C,Bolger et al. 2004, ;  
CY1328,PLK,PLK,settlement,Ech,0,-3900,-3400,500,471520.7106,3849784.566,32.68869813,34.78986614, ,C,Bolger et al. 2004, ;  
CY1328,PLK,PLK,settlement,MCh,0,-3400,-2750,650,471520.7106,3849784.566,32.68869813,34.78986614, ,C,Bolger et al. 2004, ;  
CY1328,PLK,PLK,settlement,LCh,0,-2750,-2500,250,471520.7106,3849784.566,32.68869813,34.78986614, ,C,Bolger et al. 2004, ;  
CY1329,PM,PM,settlement,CN,0,-5500,-3900,1600,471904.1076,3850048.151,32.69288011,34.7922537, ,C,Bolger et al. 2004, ;  
CY1329,PM,PM,settlement,Ech,0,-3900,-3400,500,471904.1076,3850048.151,32.69288011,34.7922537, ,C,Bolger et al. 2004, ;  
CY1329,PM,PM,settlement,MCh,0,-3400,-2750,650,471904.1076,3850048.151,32.69288011,34.7922537, ,C,Bolger et al. 2004, ;  
CY1329,PM,PM,settlement,LCh,0,-2750,-2500,250,471904.1076,3850048.151,32.69288011,34.7922537, ,C,Bolger et al. 2004, ;  
CY1330,PMP,PMP,settlement,CN,0,-5500,-3900,1600,441766.0,3856992.0,32.36296795,34.85359037, ,C,Bolger et al. 2004, ;  
CY1330,PMP,PMP,settlement,Ech,0,-3900,-3400,500,441766.0,3856992.0,32.36296795,34.85359037, ,C,Bolger et al. 2004, ;  
CY1330,PMP,PMP,settlement,MCh,0,-3400,-2750,650,441766.0,3856992.0,32.36296795,34.85359037, ,C,Bolger et al. 2004, ;  
CY1330,PMP,PMP,settlement,LCh,0,-2750,-2500,250,441766.0,3856992.0,32.36296795,34.85359037, ,C,Bolger et al. 2004, ;  
CY1331,PMZ,PMZ,settlement,CN,0,-5500,-3900,1600,465410.321,3846070.407,32.62206049,34.75618427, ,C,Bolger et al. 2004, ;  
CY1331,PMZ,PMZ,settlement,Ech,0,-3900,-3400,500,465410.321,3846070.407,32.62206049,34.75618427, ,C,Bolger et al. 2004, ;  
CY1331,PMZ,PMZ,settlement,MCh,0,-3400,-2750,650,465410.321,3846070.407,32.62206049,34.75618427, ,C,Bolger et al. 2004, ;  
CY1331,PMZ,PMZ,settlement,LCh,0,-2750,-2500,250,465410.321,3846070.407,32.62206049,34.75618427, ,C,Bolger et al. 2004, ;  
CY1332,P 50,Polemi,settlement,LAN,0,-6800,-5500,1300,455001.0336,3859976.375,32.50758249,34.88117354, ,B,Stanley Price 1979, ;  
CY1332,P 50,Polemi,settlement,CN,0,-5500,-3900,1600,455001.0336,3859976.375,32.50758249,34.88117354, ,B,Stanley Price 1979, ;  
CY1332,P 50,Polemi,settlement,Ech,0,-3900,-3400,500,455001.0336,3859976.375,32.50758249,34.88117354, ,B,Stanley Price 1979, ;  
CY1332,P 50,Polemi,settlement,MCh,0,-3400,-2750,650,455001.0336,3859976.375,32.50758249,34.88117354, ,B,Stanley Price 1979, ;  
CY1332,P 50,Polemi,settlement,LCh,0,-2750,-2500,250,455001.0336,3859976.375,32.50758249,34.88117354, ,B,Stanley Price 1979, ;  
CY1333, ,Polis Chrysochous,settlement,CG_I,0,-1050,-950,100,448178.0,3877698.0,32.43182007,35.04064511, ,E,Tomazou et al. 1998, ;  
CY1333, ,Polis Chrysochous,settlement,CG_II,0,-950,-900,50,448178.0,3877698.0,32.43182007,35.04064511, ,E,Tomazou et al. 1998, ;  
CY1333, ,Polis Chrysochous,settlement,CG_III,0,-900,-750,150,448178.0,3877698.0,32.43182007,35.04064511, ,E,Tomazou et al. 1998, ;  
CY1333, ,Polis Chrysochous,settlement,CA_I,0,-750,-600,150,448178.0,3877698.0,32.43182007,35.04064511, ,E,Tomazou et al. 1998, ;  
CY1333, ,Polis Chrysochous,settlement,CA_II,0,-600,-475,125,448178.0,3877698.0,32.43182007,35.04064511, ,E,Tomazou et al. 1998, ;  
CY1333, ,Polis Chrysochous,settlement,CC_I,0,-475,-400,75,448178.0,3877698.0,32.43182007,35.04064511, ,E,Tomazou et al. 1998, ;  
CY1333, ,Polis Chrysochous,settlement,CC_II,0,-400,-312,88,448178.0,3877698.0,32.43182007,35.04064511, ,E,Tomazou et al. 1998, ;  
CY1334,P 51,Polis Koilades,settlement,LAN,0,-6800,-5500,1300,448014.8215,3876950.079,32.43007787,35.03389276, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1334,P 51,Polis Koilades,settlement,CN,0,-5500,-3900,1600,448014.8215,3876950.079,32.43007787,35.03389276, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1334,P 51,Polis Koilades,settlement,Ech,0,-3900,-3400,500,448014.8215,3876950.079,32.43007787,35.03389276, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1334,P 51,Polis Koilades,settlement,MCh,0,-3400,-2750,650,448014.8215,3876950.079,32.43007787,35.03389276, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1334,P 51,Polis Koilades,settlement,LCh,0,-2750,-2500,250,448014.8215,3876950.079,32.43007787,35.03389276, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1335,P 52,Polis Koilades I,cemetery,LAN,0,-6800,-5500,1300,448025.6045,3876953.674,32.43019586,35.03392573, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1335,P 52,Polis Koilades I,cemetery,CN,0,-5500,-3900,1600,448025.6045,3876953.674,32.43019586,35.03392573, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1335,P 52,Polis Koilades I,cemetery,Ech,0,-3900,-3400,500,448025.6045,3876953.674,32.43019586,35.03392573, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1335,P 52,Polis Koilades I,cemetery,MCh,0,-3400,-2750,650,448025.6045,3876953.674,32.43019586,35.03392573, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1335,P 52,Polis Koilades I,cemetery,LCh,0,-2750,-2500,250,448025.6045,3876953.674,32.43019586,35.03392573, ,B,Stanley Price 1979; Bolger et al. 2004, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,CG_I,0,-1050,-950,100,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,CG_II,0,-950,-900,50,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,CG_III,0,-900,-750,150,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,CA_I,0,-750,-600,150,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
CY1336,SCY111,Politiko Agios Mnason 1,necropolis,CA_II,0,-600,-475,125,521600.0,3876430.0,33.23679516,35.03031038,archaic-roman necropolis; ruined monastery; extesnive sherd scatter. SIA 6,A,Given & Knapp 2003: 322, ;  
